id,text,cleaned_text_with_stop_words_removal,label
1597219613238231041,"A #Slumdweller stage a #protest after the #KathmanduMetropolitan City arrives to remove the dweller's settlement next to the banks of the #BagmatiRiver at the #Thapathali area in #kathmandu , #Nepal on #Nov 28, 2022. #prabinranabhat #photojournalistnepal #photojournalism https://t.co/WdOx6HhNZE",stage citi arriv remov dweller settlement next bank area 28 2022,negative
1597211233022840837,TKP: Biratnagar traders shut down shops in protest of city\xe2\x80\x99s move to clear out shops - https://t.co/K3Cz6TDckU,tkp biratnagar trader shut shop protest cityxe2x80x99 move clear shop,positive
1597191118738841602,OnlineKhabar: KMC issued a notice on November 4 asking the landless squatters to vacate the settlement by November 20.\n\n#nepal #squatters #landless #protest \n\nhttps://t.co/8zNj1Dyfg8 -,onlinekhabar kmc issu notic novemb 4 ask landless squatter vacat settlement novemb 20nn nn,neutral
1597188350699798529,"People took to the streets across China on Sunday to call for an end to lockdowns and for greater political freedoms, in a wave of widespread protest not seen since pro-democracy rallies in 1989.\nhttps://t.co/rAtafeEEOM",peopl took street across china sunday call end lockdown greater polit freedom wave widespread protest seen sinc prodemocraci ralli 1989n,positive
1597186070021640192,MyRepublica: China protests speak to deep political frustrations - https://t.co/eTVGNQuJUB,myrepublica china protest speak deep polit frustrat,negative
1597722415798575104,@Bsnt_Dhakal @ShahBalen Tell ma the name of the places in the uk and usa im curious to know .\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82.bidesh ma basera nepal ko politics ko hawa guff garnae .tara nepal mai gayaera kaei nagarnae dhonghi ko good example chai ho ta .,tell name place uk usa im curiou know xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82bidesh basera nepal ko polit ko hawa guff garna tara nepal mai gayaera kaei nagarna dhonghi ko good exampl chai ho ta,positive
1597586604243456000,"Look ! dirty politics of Nepal. Political parties are playing politics in the squatter issue, which is the result of their wrongful act while they were in power. Squatters should be removed as soon as possible from the occupied land. All have to cooperate the Mayor of KTM.",look dirti polit nepal polit parti play polit squatter issu result wrong act power squatter remov soon possibl occupi land cooper mayor ktm,positive
1597562341687984131,I hate Nepal's politics.,hate nepal polit,negative
1597536281193459713,Court says the Tharu community did not need a separate quota as its members can also compete in Madheshi and Janajati categories of reservation. \n#Nepal #Politics #CivilService #Inclusion #Justice \nhttps://t.co/G2Mtbi87pU,court say tharu commun need separ quota member also compet madheshi janajati categori reserv n n,neutral
1597535494602391553,This is the reality of 'hastantaran' of dirty politics in Nepal. @ShahBalen doesn't deserve such an extreme level of hate and the language by the man sounds more hooligan in nature than a homeless person.,realiti hastantaran dirti polit nepal doesnt deserv extrem level hate languag man sound hooligan natur homeless person,negative
1597534940119564288,"Our weekly newsletter is out now!! This Week We have,\n 1. Company Analysis of Bottlers Nepal Limited \n 2. Strategy of Expert :Let\xe2\x80\x99s Talk Politics- Nepal\xe2\x80\x99s Election Special. https://t.co/Qc7OvUdYTi",weekli newslett week 1 compani analysi bottler nepal limit n 2 strategi expert letxe2x80x99 talk polit nepalxe2x80x99 elect special,positive
1597524252080869376,"After no party emerged as a clear victor in national elections, Nepal is again facing a hung parliament, raising fears of protracted governmental instability.\n\n#Nepal #NepaliCongress #NepalPolitics #NepalPoliticalUpdates \n\nhttps://t.co/qUzOoQrjhT https://t.co/uPPeGGDjLH",parti emerg clear victor nation elect nepal face hung parliament rais fear protract government instabilitynn nn,negative
1597517859743154176,"EU team to visit Nepal for on-site assessment - The Himalayan Times - Nepal's No.1 English Daily Newspaper | Nepal News, Latest Politics, Business, World, Sports, Entertainment, Travel, Life Style News https://t.co/VuPELf30VE",eu team visit nepal onsit assess himalayan time nepal no1 english daili newspap nepal news latest polit busi world sport entertain travel life style news,positive
1597516902985007104,Nepalese Politics Has Been Tangled In Nepotism Web! https://t.co/2syjY4PwjL,nepales polit tangl nepot web,neutral
1597508006652313600,"2-so they must bring in China. Why shud then the US be left outAs if, Nepal politics is for foreign service,&amp; Nepal has no self-politics; bringing-in all foreign is media\xe2\x80\x99s political balancing feat @YubarajGhimire3\n@journoprk @dhrubahari\n@akhileshU @MinendraRijal\n@nksthaprakash",2so must bring china shud us left outa nepal polit foreign serviceamp nepal selfpolit bringingin foreign mediaxe2x80x99 polit balanc feat n n n,negative
1597504077583482882,The fall of Upendra Yadav in #Nepal's politics\n\nRead: https://t.co/ciwmkiHuyh https://t.co/MHvtxKggev,fall upendra yadav politicsnnread,neutral
1597473110911254528,@basnet_mekh @anju_jwala Politics of Nepal\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83\xf0\x9f\x98\x83Good Future for Gynendra Shahi and Ravi Lamichhane!!!,polit nepalxf0x9fx98x83xf0x9fx98x83xf0x9fx98x83xf0x9fx98x83xf0x9fx98x83good futur gynendra shahi ravi lamichhan,neutral
1597457747020173313,"Click on the link below to catch the latest of our #podcast initiative, PODS by PEI!!!\nhttps://t.co/ejcGquVqsN\n.\n.\n.\n#policyentrepreneurs #nepal #NepalElections2022 #NepalVotes2022 #politics #nepalnow",click link catch latest initi pod pein,neutral
1597441160447827968,"@AasthaNepal7 Dor Bahadur Bista, promoted by Palace, started the concept of identity politics with Bahunbad and all that neo Marxist shit. Later on the communist threw the Monarchy in a clandestine manner. You reap what you sow bro.",dor bahadur bista promot palac start concept ident polit bahunbad neo marxist shit later communist threw monarchi clandestin manner reap sow bro,negative
1597440507931545607,"Huge #Chinese investment in #Nepal is the reason for inviting economic crisis. By providing various funds which are on high interest rates, #China is trying to interfere in Nepal politics &amp; put #Nepal into #debttrap via #KerungKathmandu railway line project\n\n#NepalIsNextSriLanka https://t.co/MeA1yohEp2",huge invest reason invit econom crisi provid variou fund high interest rate tri interfer nepal polit amp put via railway line projectnn,positive
1597440263978369024,TKP: OPINION: Crystal gazing Nepal\xe2\x80\x99s next five years\n\nThe independents contested the election to clean up the country\xe2\x80\x99s politics and fight corruption.\n\nhttps://t.co/TZoxbX4SZX \xe2\x80\x94 by Naresh Koirala - https://t.co/SoSLw7Dihn,tkp opinion crystal gaze nepalxe2x80x99 next five yearsnnth independ contest elect clean countryxe2x80x99 polit fight corruptionnn xe2x80x94 naresh koirala,neutral
1597428887960576000,OPINION: Crystal gazing Nepal\xe2\x80\x99s next five years\n\nThe independents contested the election to clean up the country\xe2\x80\x99s politics and fight corruption.\n\nhttps://t.co/N2Cmr6Gr5m \xe2\x80\x94 by Naresh Koirala,opinion crystal gaze nepalxe2x80x99 next five yearsnnth independ contest elect clean countryxe2x80x99 polit fight corruptionnn xe2x80x94 naresh koirala,neutral
1597422589789753345,"@abdulhalalwale @narendramodi By the way you Sita Mata too was foreigner, she belonged to Nepal, her son Luv and Kush were not faithful as per your theory. \n\nChanakya is a terrible negative example for politics, read and follow Vidur, the right one.",way sita mata foreign belong nepal son luv kush faith per theori nnchanakya terribl neg exampl polit read follow vidur right one,negative
1597412781954777088,@RamGurung80 Compassionate Narcissism. All these years no one did anything other than politics for votes. But never was there any outcry. More power to Balen Shah for his project of rehabilitation of bagmati corridor.,compassion narciss year one anyth polit vote never outcri power balen shah project rehabilit bagmati corridor,negative
1586863016515178497,"#InPics | How Nepal worships dogs to mark the annual Hindu festival #KukurTihar to please the god of death, Yamaraj\n\nhttps://t.co/7vgyx2I999",nepal worship dog mark annual hindu festiv pleas god death yamarajnn,positive
1586850823258374144,Travel lessons of changes and learning - The Himalayan Times https://t.co/s7xMXFfHt3,travel lesson chang learn himalayan time,neutral
1586834988594446336,"Nepal News: Bus full of devotees going to Manokamna temple falls into gorge, 5\xc2\xa0dead https://t.co/ChM72nL9YE",nepal news bu full devote go manokamna templ fall gorg 5xc2xa0dead,positive
1586825344564215808,TKP: At least 81 people were killed in the western Indian state of Gujarat on Sunday when a footbridge packed with sightseers enjoying holiday festivities collapsed and plunged them into the river below.\n\nhttps://t.co/2fXBY7fzpl -,tkp least 81 peopl kill western indian state gujarat sunday footbridg pack sightseer enjoy holiday festiv collaps plung river belownn,positive
1586805777767227392,TKP: More than 80 killed in India as bridge packed with holiday sightseers collapses https://t.co/RXdneusiup https://t.co/9vujDX4ifB,tkp 80 kill india bridg pack holiday sightseer collaps,negative
1586802724066426881,news:Discover Nepal's forgotten cuisines at Hyatt Place Kathmandu - The Kathmandu Post https://t.co/GgLyr9687N,newsdiscov nepal forgotten cuisin hyatt place kathmandu kathmandu post,negative
1586802722552315904,"news:Nepal, UPDATED: Action on Annapurna IV, Chumbu, and Pungi \xc2\xbb Explorersweb - ExplorersWeb https://t.co/log0gqmjiw",newsnep updat action annapurna iv chumbu pungi xc2xbb explorersweb explorersweb,neutral
1586802721494949888,news:Nepal enters full campaign mode\xe2\x80\x94who are the contestants? - India Narrative https://t.co/0GMl0PefXh,newsnep enter full campaign modexe2x80x94who contest india narr,neutral
1586795141121155072,TKP: OPINION: Renewable energy and Nepal\n\nNepal should focus on making the best use of hydroelectricity and possibly hydrogen energy.\nhttps://t.co/FwNkGyVC6U \xe2\x80\x94 by Nischal Dhungel &amp; Sisir Bhandari -,tkp opinion renew energi nepalnnnep focu make best use hydroelectr possibl hydrogen energyn xe2x80x94 nischal dhungel amp sisir bhandari,positive
1586793173170286592,Woman from Nepal arrested for strangling her 5-year-old son in Taleigao near Panaji in Goa: Police,woman nepal arrest strangl 5yearold son taleigao near panaji goa polic,negative
1586792923223691264,Panaji police arrested Sunita Rani originally from Nepal and currently living at Taleigao for strangulating to death her five year old son.,panaji polic arrest sunita rani origin nepal current live taleigao strangul death five year old son,negative
